,article_id,tweet_id,tweet_body,post_timestamp,post_location,conversation_id,retweet_count,reply_count,like_count,quote_count,user_id,user_timestamp,user_nickname,username,user_location,user_followers,user_following,user_tweet_count,user_listed_count
4190,92,1509618554219474953,"""Your dad (Joe Biden) just called me about his mortgage"" 

...""He could use some positive news about his future earning potential""

~Eric Schwerin Hunter Biden's Business Partner https://t.co/hLdpmibcjO",2022-03-31T19:48:05.000Z,,1509618554219474953,51,2,72,2,792091207140716544,2016-10-28T19:50:34.000Z,Lawyerforlaws,lawyer4laws,,23313,1634,314937,88
4215,92,1509601044132679684,"Some people called Trump supporters all types of names on this app...but this is going on and if we tell them who they are for supporting Joe Joe Biden fight will start 😅😅
The world has ended 
We did it joooooeeee...rubbish https://t.co/X4PMrAwdAu",2022-03-31T18:38:30.000Z,{'place_id': '001907e868d06e24'},1509601044132679684,19,21,84,6,1163000074894553088,2019-08-18T08:10:12.000Z,Chris Ani,iamchrisani,,87260,1063,32733,219
4328,98,1509681735876984835,@lucyjbriers Every Decreasing Circles starts another repeat run on the Drama Channel next Monday afternoon at 5.20pm.,2022-03-31T23:59:09.000Z,,1509681735876984835,6,7,69,2,3091387516,2015-03-13T15:55:17.000Z,Paul Burton,paulburton73,,2731,4999,19799,22
4329,98,1509681735876984835,@lucyjbriers Every Decreasing Circles starts another repeat run on the Drama Channel next Monday afternoon at 5.20pm.,2022-03-31T23:59:09.000Z,,1509681735876984835,6,7,69,2,3091387516,2015-03-13T15:55:17.000Z,Paul Burton,paulburton73,,2731,4999,19798,22
4376,98,1509681439838810122,tmrw starts the next month. how are we being intentional this April? ✨ https://t.co/7nKFxTRp0T,2022-03-31T23:57:58.000Z,,1509681439838810122,10,1,83,1,28051524,2009-04-01T04:35:41.000Z,holistic mami✨,LeArielleSimone,"Brooklyn, NY",87686,1291,149843,414
4383,98,1509681400588521481,"Masked Rider Open starts tomorrow afternoon! Details down below.

📰: https://t.co/Dyg56icpRo

#WreckEm https://t.co/ZgoSGLbMVn",2022-03-31T23:57:49.000Z,,1509681400588521481,7,0,67,0,3307805274,2015-08-06T14:04:43.000Z,Texas Tech Track & Field,TexasTechTF,"Lubbock, Texas",16827,411,7842,82
4385,98,1509681400588521481,"Masked Rider Open starts tomorrow afternoon! Details down below.

📰: https://t.co/Dyg56icpRo

#WreckEm https://t.co/ZgoSGLbMVn",2022-03-31T23:57:49.000Z,,1509681400588521481,7,0,67,0,3307805274,2015-08-06T14:04:43.000Z,Texas Tech Track & Field,TexasTechTF,"Lubbock, Texas",16826,411,7844,82
4425,98,1509681208095092737,What if Jungkook starts a V-Live and all that’s there is “April fools”  https://t.co/LRgiwlFZwn,2022-03-31T23:57:03.000Z,,1509681208095092737,7,2,69,7,822713421355479041,2017-01-21T07:52:19.000Z,POLI | HYBE INTERN,poli_pol1,Heartbeat will be performed,12273,1337,48518,69
4521,102,1509669138347790337,$SPUT has purchased over 12M lbs #uranium since the beginning of the year. https://t.co/H3f5mCLsBe,2022-03-31T23:09:05.000Z,,1509669138347790337,10,14,135,0,92070068,2009-11-23T17:36:07.000Z,Terry Papineau,TerryPapineau2,Greater Sudbury / Grand Sudbur,5107,549,3705,115
4533,102,1509667471673815043,"Today @Sprott issued 960,400 Physical #Uranium Trust units🏧 raising $14.4M💵 to stack 100,000 lbs #U3O8🏦🔒 for near ATH NAV of US$3.144B.💰 SPUT holds $49M for stacking🛒 with units closing at +2.47% Premium to NAV🤠🐂 Today's Spot Price: $57.89⛏️ #ESG🏄‍♂️ https://t.co/VJuEVxXgYA https://t.co/rzCiW7p4TI",2022-03-31T23:02:28.000Z,,1509667471673815043,18,6,170,4,4719757718,2016-01-06T18:36:57.000Z,John Quakes,quakes99,"Vancouver Island, British Columbia, Canada",55196,35880,61617,998
4549,102,1509666219917467659,"#SPUT  @Sprott #Uranium Trust $U.U $U.UN #nuclear #GreenEnergy

2.47% premium to NAV
100klb gobbled today
960.4k trusts issued = $14.4m raised
$49m in cash --&gt; lock &amp; load!!!! https://t.co/Fgd5kqSDnP",2022-03-31T22:57:29.000Z,,1509666219917467659,4,1,61,1,184623051,2010-08-30T01:46:46.000Z,I believe in U,skysurfer75,,332,489,1019,6
4587,105,1509681903129014283,TEAM PRIOR SEMPRE  https://t.co/xP4IphP0Q2,2022-03-31T23:59:48.000Z,,1509681903129014283,31,1,63,2,1503196909984493568,2022-03-14T02:31:04.000Z,SHURATO,Shuratonino,,362,442,3514,0
4731,108,1509668335914520582,Would Cal Cunningham have won if he didn’t have a scandal?,2022-03-31T23:05:54.000Z,,1509668335914520582,2,55,97,1,1125159671231332352,2019-05-05T22:05:44.000Z,Midwest Politics 🌽 🌲 ☃️ 🍺,MWPolitics101,Bill Huizenga’s Attic,1205,2953,11866,8
4732,108,1509668335914520582,Would Cal Cunningham have won if he didn’t have a scandal?,2022-03-31T23:05:54.000Z,,1509668335914520582,2,55,97,1,1125159671231332352,2019-05-05T22:05:44.000Z,Midwest Politics 🌽 🌲 ☃️ 🍺,MWPolitics101,Bill Huizenga’s Attic,1205,2955,11877,8
4885,109,1509681373556408326,@cocoNatPH @MaamSyj @Lawyer_Punk @TrillanesSonny kaya we need @TrillanesSonny in the senate so he can continue to fight for us in the senate.,2022-03-31T23:57:42.000Z,,1509514077886119938,5,0,62,0,1191222461762691072,2019-11-04T05:16:02.000Z,PinasKongMahal,KongPinas,,20,74,729,0
5001,109,1509680697463738370,"Swing-voting Senate Republicans are lining up against the confirmation of Judge #KetanjiBrownJackson to the #SupremeCourt, dashing Democrats’ hopes that she would win moderately bipartisan support. https://t.co/X3uEKsktdf",2022-03-31T23:55:01.000Z,,1509680697463738370,32,7,118,2,29097819,2009-04-05T23:54:55.000Z,The Epoch Times,EpochTimes,"New York, USA",439264,82,223605,2868
5002,109,1509680697463738370,"Swing-voting Senate Republicans are lining up against the confirmation of Judge #KetanjiBrownJackson to the #SupremeCourt, dashing Democrats’ hopes that she would win moderately bipartisan support. https://t.co/X3uEKsktdf",2022-03-31T23:55:01.000Z,,1509680697463738370,32,7,118,2,29097819,2009-04-05T23:54:55.000Z,The Epoch Times,EpochTimes,"New York, USA",439274,82,223613,2870
5003,109,1509680697463738370,"Swing-voting Senate Republicans are lining up against the confirmation of Judge #KetanjiBrownJackson to the #SupremeCourt, dashing Democrats’ hopes that she would win moderately bipartisan support. https://t.co/X3uEKsktdf",2022-03-31T23:55:01.000Z,,1509680697463738370,32,7,118,2,29097819,2009-04-05T23:54:55.000Z,The Epoch Times,EpochTimes,"New York, USA",439289,82,223623,2870
5004,109,1509680697463738370,"Swing-voting Senate Republicans are lining up against the confirmation of Judge #KetanjiBrownJackson to the #SupremeCourt, dashing Democrats’ hopes that she would win moderately bipartisan support. https://t.co/X3uEKsktdf",2022-03-31T23:55:01.000Z,,1509680697463738370,32,7,118,2,29097819,2009-04-05T23:54:55.000Z,The Epoch Times,EpochTimes,"New York, USA",439291,82,223627,2870
5268,113,1509681925371346948,@AOC You abandoned this movement last year when we needed help.,2022-03-31T23:59:54.000Z,,1509652607282950150,5,5,391,2,1427353408420433928,2021-08-16T19:36:12.000Z,Squid Diddly,SquidDiddly1989,,2592,2355,19489,7
5271,113,1509681925371346948,@AOC You abandoned this movement last year when we needed help.,2022-03-31T23:59:54.000Z,,1509652607282950150,5,5,391,2,1427353408420433928,2021-08-16T19:36:12.000Z,Squid Diddly,SquidDiddly1989,,2595,2357,19489,7
5272,113,1509681925371346948,@AOC You abandoned this movement last year when we needed help.,2022-03-31T23:59:54.000Z,,1509652607282950150,5,5,391,2,1427353408420433928,2021-08-16T19:36:12.000Z,Squid Diddly,SquidDiddly1989,,2596,2357,19489,7
5273,113,1509681925371346948,@AOC You abandoned this movement last year when we needed help.,2022-03-31T23:59:54.000Z,,1509652607282950150,5,5,391,2,1427353408420433928,2021-08-16T19:36:12.000Z,Squid Diddly,SquidDiddly1989,,2597,2357,19489,7
5326,113,1509681915653099524,"Matt Gaetz was accused of sex-trafficking minors over a year ago — but he’s still a sitting member of Congress. Yet, Al Franken was forced to resign over a picture. And Bill Clinton had to face a grand jury for having an affair. Why aren’t there any consequences for Republicans?",2022-03-31T23:59:51.000Z,,1509681915653099524,5706,791,21103,280,777070140,2012-08-24T00:41:27.000Z,Uncovering The Truth,UncvrngTheTruth,,87985,54860,22168,237
5327,113,1509681915653099524,"Matt Gaetz was accused of sex-trafficking minors over a year ago — but he’s still a sitting member of Congress. Yet, Al Franken was forced to resign over a picture. And Bill Clinton had to face a grand jury for having an affair. Why aren’t there any consequences for Republicans?",2022-03-31T23:59:51.000Z,,1509681915653099524,5706,791,21103,280,777070140,2012-08-24T00:41:27.000Z,Uncovering The Truth,UncvrngTheTruth,,87987,54860,22169,237
5328,113,1509681915653099524,"Matt Gaetz was accused of sex-trafficking minors over a year ago — but he’s still a sitting member of Congress. Yet, Al Franken was forced to resign over a picture. And Bill Clinton had to face a grand jury for having an affair. Why aren’t there any consequences for Republicans?",2022-03-31T23:59:51.000Z,,1509681915653099524,5706,791,21103,280,777070140,2012-08-24T00:41:27.000Z,Uncovering The Truth,UncvrngTheTruth,,87996,54860,22170,237
5329,113,1509681915653099524,"Matt Gaetz was accused of sex-trafficking minors over a year ago — but he’s still a sitting member of Congress. Yet, Al Franken was forced to resign over a picture. And Bill Clinton had to face a grand jury for having an affair. Why aren’t there any consequences for Republicans?",2022-03-31T23:59:51.000Z,,1509681915653099524,5706,791,21103,280,777070140,2012-08-24T00:41:27.000Z,Uncovering The Truth,UncvrngTheTruth,,88005,54860,22171,237
5330,113,1509681915653099524,"Matt Gaetz was accused of sex-trafficking minors over a year ago — but he’s still a sitting member of Congress. Yet, Al Franken was forced to resign over a picture. And Bill Clinton had to face a grand jury for having an affair. Why aren’t there any consequences for Republicans?",2022-03-31T23:59:51.000Z,,1509681915653099524,5706,791,21103,280,777070140,2012-08-24T00:41:27.000Z,Uncovering The Truth,UncvrngTheTruth,,88012,54859,22171,237
5331,113,1509681915653099524,"Matt Gaetz was accused of sex-trafficking minors over a year ago — but he’s still a sitting member of Congress. Yet, Al Franken was forced to resign over a picture. And Bill Clinton had to face a grand jury for having an affair. Why aren’t there any consequences for Republicans?",2022-03-31T23:59:51.000Z,,1509681915653099524,5706,791,21103,280,777070140,2012-08-24T00:41:27.000Z,Uncovering The Truth,UncvrngTheTruth,,88014,54859,22171,237
5333,113,1509681915653099524,"Matt Gaetz was accused of sex-trafficking minors over a year ago — but he’s still a sitting member of Congress. Yet, Al Franken was forced to resign over a picture. And Bill Clinton had to face a grand jury for having an affair. Why aren’t there any consequences for Republicans?",2022-03-31T23:59:51.000Z,,1509681915653099524,5706,791,21103,280,777070140,2012-08-24T00:41:27.000Z,Uncovering The Truth,UncvrngTheTruth,,88014,54858,22172,237
5868,120,1509680892859486223,"@MuellerSheWrote He’s not worried.  He’s at his North Carolina mountain shack trailer thing, deleting phone messages.🤷🏽‍♂️😂",2022-03-31T23:55:48.000Z,,1509677679745720322,4,7,241,0,823005630483070980,2017-01-22T03:13:27.000Z,L. Stevenson,LStevenson64,,28,248,2142,0
5887,120,1509680220630294530,"It was a successful afternoon away from the diamond

Tomorrow it’s back to work against North Carolina!

#Team3 https://t.co/pc1vqKSjJz",2022-03-31T23:53:07.000Z,,1509680220630294530,4,1,171,0,839947027723223040,2017-03-09T21:12:31.000Z,Clemson Softball 🥎,clemsonsoftball,"Clemson, SC",36055,181,3275,116
5989,120,1509676943255429122,"Each team in the NCAA men’s basketball Final Four — North Carolina, Duke, Kansas and Villanova — uses a shade of blue as a primary color. But don’t you dare say those blues are all the same. https://t.co/ueMUNNqPco",2022-03-31T23:40:06.000Z,,1509676943255429122,47,25,277,13,807095,2007-03-02T20:41:42.000Z,The New York Times,nytimes,New York City,52521815,875,468141,215140
5990,120,1509676943255429122,"Each team in the NCAA men’s basketball Final Four — North Carolina, Duke, Kansas and Villanova — uses a shade of blue as a primary color. But don’t you dare say those blues are all the same. https://t.co/ueMUNNqPco",2022-03-31T23:40:06.000Z,,1509676943255429122,47,25,277,13,807095,2007-03-02T20:41:42.000Z,The New York Times,nytimes,New York City,52523466,875,468159,9
6069,123,1509681939170885634,Just enjoying some sweet sweet half price public transport in Wellington! Thanks to Metlink and Snapper for getting everything sussed so quickly and congrats to the government for funding this initiative. I really hope we can make cheap or free fares a permanent fixture soon. https://t.co/WFkHCDhQUE,2022-03-31T23:59:57.000Z,,1509681939170885634,13,6,177,2,19444677,2009-01-24T12:48:17.000Z,Thomas Nash,nashthomas,Pōneke Wellington,4823,988,8449,101
6162,123,1509681841845932044,"We are investigating racially motivated graffiti located at 1179 17 Avenue S.W., and are asking for the public's help to identify who may be involved, and when this incident occurred. https://t.co/MoukXBrq1p https://t.co/j5tKMrM9nU",2022-03-31T23:59:34.000Z,,1509681841845932044,126,263,305,101,19041310,2009-01-15T22:00:55.000Z,Calgary Police,CalgaryPolice,"Calgary, AB, Canada",240577,156,35865,1181
6163,123,1509681841845932044,"We are investigating racially motivated graffiti located at 1179 17 Avenue S.W., and are asking for the public's help to identify who may be involved, and when this incident occurred. https://t.co/MoukXBrq1p https://t.co/j5tKMrM9nU",2022-03-31T23:59:34.000Z,,1509681841845932044,126,263,305,101,19041310,2009-01-15T22:00:55.000Z,Calgary Police,CalgaryPolice,"Calgary, AB, Canada",240582,156,35867,1181
6354,124,1509578170445537290,"Almost 17K people have died of COVID within 28 days of a positive test so far this year. 17K in 3 months. In the last 7 days 1097 deaths. COVID isn’t over. Government claims are false. I will continue to wear a filtering mask for the foreseeable future when shopping, etc.",2022-03-31T17:07:37.000Z,,1509578170445537290,111,8,233,4,3929075062,2015-10-11T15:55:57.000Z,Dr Martin Opposes Gov’t Corruption,MartinRemains,The Land of Plague & Brexit,24900,8976,185297,112
6368,124,1509312192381960193,"@DMinghella Within 60 days of a test? That's expanded. What'll it be next year - man gets run over by a bus, but died of covid (within six months of a positive test)
Pathetic bs.",2022-03-30T23:30:42.000Z,,1509135669863538693,9,3,200,0,2938261973,2014-12-23T13:05:00.000Z,Tess Summers 🇬🇧🇮🇪,tesssummers98,,20383,11276,48601,43
6371,124,1509190281517694985,"Signs of the times.

One year ago today, red-tagged peasant leader Joseph Canlas was arrested and detained in Pampanga based on fabricated evidence and charges. He contracted COVID and died a couple of months after his arrest. 

Stop redtagging!
Justice for Joseph Canlas! https://t.co/aYr0Ga29lP",2022-03-30T15:26:17.000Z,,1509190281517694985,24,0,66,0,1920135625,2013-09-30T13:34:30.000Z,KMP (Peasant Movement of the Philippines),kmp_phl,,9016,1033,18910,53
6382,127,1509681759428161539,@LOUISTTHESTYLES @lourrysbaby i feel like that's going to end up meaning something. H's eyes often look blue but not that vibrant. when compared to someone else's eyes they are similar. guessing it's a metaphor of seeing the world through someone else's eyes maybe ? i dunno so many thoughts!!!,2022-03-31T23:59:14.000Z,,1509679295131754507,7,1,251,0,1882785996,2013-09-19T11:22:14.000Z,jenna ✌🏻,JennaBloor,New Zealand,111,195,226,0
6408,127,1509681437968158723,"THE PIRATES ARE ON 🔥🔥🔥!!!  AN 18-0 RUN HAS GIVEN THEM A COMMANDING 36-16 LEAD!!  TIMEOUT MIDDLE TENNESSEE!!

Sidney Cooks has GONE OFF!!  She has 13 points in the second quarter compared to just two for the Lady Raiders!!

#HALLin https://t.co/5iTuw9BETb",2022-03-31T23:57:57.000Z,,1509681437968158723,9,4,64,1,199763486,2010-10-07T17:37:55.000Z,Seton Hall Women’s Basketball,SHUWBB,"South Orange, NJ",8011,126,12310,110
6567,136,1509276992390287369,"Former Wagner star @Kevin_McCullar of Texas Tech on ""testing the waters"" in the NBA. What are the next few days and weeks ahead going to look like?  We'll have more with Kevin tonight at 9:45.
@CoachMcCullar https://t.co/GJo76y7OAd",2022-03-30T21:10:50.000Z,,1509276992390287369,11,5,164,1,237429095,2011-01-12T20:41:27.000Z,Chuck Miketinac,MaxSportsSA,"San Antonio, TX",5817,996,23194,106
6592,141,1509679372374007816,"Families of 9/11 victims visited Kabul and have a message for the U.S. government and the Taliban.

To the US: Return Afghanistan’s Central Bank reserves.

To the Taliban: Reopen girls' schools https://t.co/RRhef6mS1J",2022-03-31T23:49:45.000Z,,1509679372374007816,197,11,602,13,275403306,2011-04-01T06:11:52.000Z,Mohsin Amin,MohsinAminn,,12604,585,9722,89
6613,141,1509675970227499008,"Second in the announcement queue is Ecthir, our new grindable maw! These photos are actually just the mold clean out pour, so expect even better results over the next few days! Ecthir is 125mm (~5"") long and will also be available when customs reopen in a few days! https://t.co/ApxDvRZudP",2022-03-31T23:36:14.000Z,,1509675970227499008,9,1,58,2,1433230160078065671,2021-09-02T00:48:14.000Z,EroticEffect - Drop now live!,EroticEffect,New Zealand,1222,61,450,31
6786,148,1509681703526223876,"This whole “grooming” BS is going to be the elaborate justification for all the terrible things the GOP does going forward.

“Lower prices for insulin? Democrats just want to keep child diabetics alive so they can groom them! I vote to keep prices high and children safe!”",2022-03-31T23:59:01.000Z,,1509681703526223876,8,5,91,0,14178225,2008-03-19T17:23:01.000Z,Jay Black,jayblackisfunny,"New Jersey, USA",26777,609,23833,143
6787,148,1509681703526223876,"This whole “grooming” BS is going to be the elaborate justification for all the terrible things the GOP does going forward.

“Lower prices for insulin? Democrats just want to keep child diabetics alive so they can groom them! I vote to keep prices high and children safe!”",2022-03-31T23:59:01.000Z,,1509681703526223876,8,5,91,0,14178225,2008-03-19T17:23:01.000Z,Jay Black,jayblackisfunny,"New Jersey, USA",26777,609,23838,143
6801,148,1509681657816793088,"@AITA_online ESH but they had it coming.

Most important thing now is making sure Abby lawyers up, because I don’t know how much custody brother and new wife should have. Harassing texts will probably make a convincing arguments for them not being a safe home for the kids.",2022-03-31T23:58:50.000Z,,1509677422635065344,2,1,559,0,73011972,2009-09-10T01:47:52.000Z,Truxillogical,Truxillogical,Louisiana,585,593,58094,3
